Plot,Rep,Genotype,Species,species_mex,origin,notes1,notes2,GDDTS_corr,GDDTA_corr,PH_corr,EH_corr,NBR_corr,SPAD1_corr,SPAD2_corr,StPu_corr,StPi_corr,BW_corr,BL_corr,SL_corr
3146,1,Zd.0010_P3_P2_P5.2.1.1,Zdip,Zdip,PV23-2029,,,915.2132595,913.1990211,202.8133382,70.144527,NA,NA,NA,0.001697227,0.006715261,NA,NA,NA
3147,1,Zv.0250_P3_P2_P1.3.1.1,Mesa,Mex,PV23-2282,,,860.3666238,852.2907375,187.9820361,72.07611823,NA,NA,NA,0.000594089,0.0033939,NA,NA,NA
3148,1,Zv.0030_P1_P2_P1.2.1.1,Bals,Bals,PV23-1326,,,936.7787317,891.5729717,216.943996,75.92116314,NA,NA,NA,-0.004463057,0.003756133,NA,NA,NA
3149,1,B73,B73,B73,,,,851.6001205,839.7922656,211.3624507,83.81925102,NA,NA,NA,-0.000504767,-0.018239474,NA,NA,NA
3150,1,Zv.0470_P2_P4_P1.2.1.1,Bals,Bals,PV23-2254,,,968.9706925,874.5074647,NA,NA,NA,NA,NA,0.001045083,-0.014299826,NA,NA,NA
3151,1,Zd.0010_P2_P4_P4.3.1.1,Zdip,Zdip,PV23-1983,,,929.7871014,901.2456549,NA,NA,NA,NA,NA,-0.005381516,-0.002411803,NA,NA,NA
3152,1,Zv.0080_P2_P4_P1.1.1.1,Bals,Bals,PV23-1683,,,871.1673342,867.2554451,177.7961889,79.27047399,NA,NA,NA,-0.003582358,0.979144354,NA,NA,NA
3153,1,Zd.0010_P2_P1_P2.3.1.1,Zdip,Zdip,PV23-1939,,,859.0132677,846.2137657,177.0623389,66.43968828,NA,NA,NA,-0.003545938,-0.031323344,NA,NA,NA
3154,1,Zl.0020_P3_P3_P2.3.1.1,Zlux,Zlux,PV23-1426,,,860.599961,859.4712404,183.9207937,65.54068309,NA,NA,NA,-0.008061284,-0.031064373,NA,NA,NA
3155,1,Zl.0020_P3_P1_P2.3.1.1,Zlux,Zlux,PV23-1403,,,931.8124778,925.5668201,210.537554,71.90487392,NA,NA,NA,-0.007022406,-4.00E-06,NA,NA,NA
3156,1,Zx.0580_P3_P2_P2.5.1.1,Nobo,Mex,PV23-1091,,,870.0466848,860.8183001,170.2570765,49.82591658,NA,NA,NA,-0.011671892,-0.011531322,NA,NA,NA
3157,1,Zd.0020_P3_P2_P4.3.1.1,Zdip,Zdip,PV23-1893,,,890.375504,878.2194672,179.360225,79.18822585,NA,NA,NA,-0.001893905,0.981177239,NA,NA,NA
3158,1,Zd.0030_P2_P3_P3.4.1.1,Zdip,Zdip,PV23-892,,,971.2915585,961.5356171,189.4377145,75.1390232,NA,NA,NA,0.00270089,-0.006948131,NA,NA,NA
3159,1,Zx.0030_P2_P2_P2.2.1.1,Chal,Mex,PV23-511,,,960.886428,972.2968431,234.6655653,90.72201203,NA,NA,NA,1.001607329,0.96237622,NA,NA,NA
3160,1,Zv.0150_P4_P4_P2.2.1.1,Bals,Bals,PV23-2264,,,848.6789061,831.5205065,145.7240641,45.63876646,NA,NA,NA,0.006067996,-0.037456125,NA,NA,NA
3161,1,Zd.0020_P3_P2_P3.3.1.1,Zdip,Zdip,PV23-1888,,,859.5686807,851.3050241,172.44444,56.53601352,NA,NA,NA,0.005976894,-0.026524228,NA,NA,NA
3162,1,Zv.0050_P1_P5_P1.2.1.1,Bals,Bals,PV23-1528,,,856.366742,840.1938998,NA,NA,NA,NA,NA,0.004123041,-0.007586498,NA,NA,NA
3163,1,Zx.0570_P2_P4_P1.1.1.1,Nobo,Mex,PV23-1187,,,859.7098388,857.2552222,NA,NA,NA,NA,NA,0.010494927,-0.018962125,NA,NA,NA
3164,1,Zv.0280_P3_P4_P1.2.1.1,Bals,Bals,PV23-2136,,,912.9719814,866.9568642,175.2664762,63.36717725,NA,NA,NA,0.008890343,-0.022383693,NA,NA,NA
3165,1,Zx.0470_P2_P2_P1.2.1.1,Mesa,Mex,PV23-2351,,,840.6676318,828.1819727,175.0039723,60.56954824,NA,NA,NA,0.004877302,0.000123073,NA,NA,NA
3166,1,Zx.0010_P4_P4_P1.1.1.1,Chal,Mex,PV23-396,,,844.8758407,849.8891333,199.2342554,70.83745104,NA,NA,NA,0.009879682,1.000253047,NA,NA,NA
3167,1,Zx.0550_P4_P1_P4.2.1.1,Dura,Mex,PV23-680,,,947.7995064,895.9311767,173.2934029,60.03506811,NA,NA,NA,0.010928043,0.004044578,NA,NA,NA
3168,1,Zv.0270_P2_P4_P1.1.1.1,Bals,Bals,PV23-2163,,,829.330425,866.9847524,186.876356,71.40860524,NA,NA,NA,0.010335291,0.00691526,NA,NA,NA
3169,1,Zh.0020_P3_P2_P1.3.1.1,Hueh,Hueh,PV23-1245,,,888.7674564,890.8404843,187.2273779,58.72204272,NA,NA,NA,0.012098593,-0.035992126,NA,NA,NA
3170,1,Zd.0010_P3_P4_P4.3.1.1,Zdip,Zdip,PV23-2063,,,953.7772246,956.7681426,205.6549754,84.82352629,NA,NA,NA,0.011735498,-0.029046409,NA,NA,NA
3171,1,Zd.0020_P3_P4_P3.2.1.1,Zdip,Zdip,PV23-1918,,,935.4977438,926.5983389,207.9986092,96.36155469,NA,NA,NA,0.010021701,0.013387435,NA,NA,NA
3172,1,Zx.0570_P2_P5_P1.2.1.1,Nobo,Mex,PV23-1198,,,879.1570023,862.7915453,161.1405709,59.85174825,NA,NA,NA,0.01066396,0.010041296,NA,NA,NA
3173,1,Zv.0080_P2_P1_P1.1.1.1,Bals,Bals,PV23-1676,,,827.7806667,832.2250791,183.8429405,70.54272098,NA,NA,NA,0.009665104,0.005767377,NA,NA,NA
3174,1,Zh.0030_P4_P1_P1.3.1.1,Hueh,Hueh,PV23-1278,,,934.9108028,901.4955958,196.4107207,54.19380123,NA,NA,NA,0.004712228,0.005142509,NA,NA,NA
3175,1,Zd.0010_P2_P5_P4.2.1.1,Zdip,Zdip,PV23-1998,,,912.1839901,878.7006377,174.5110622,62.93358073,NA,NA,NA,0.008774768,-0.01786724,NA,NA,NA
3176,1,Zx.0580_P3_P1_P2.4.1.1,Nobo,Mex,PV23-1070,,,830.6133407,854.8057049,NA,NA,NA,NA,NA,0.010428836,-0.014941999,NA,NA,NA
3177,1,Zv.0230_P1_P2_P2.2.1.1,Bals,Bals,PV23-1720,,,886.7113197,867.9104647,NA,NA,NA,NA,NA,0.004106415,-0.004041201,NA,NA,NA
3178,1,Zv.0010_P3_P1_P1.1.1.1,Bals,Bals,PV23-1561,,,875.8905038,865.126368,189.5396428,72.93699808,NA,NA,NA,0.006009713,-0.023417986,NA,NA,NA
3179,1,Zl.0020_P3_P3_P1.3.1.1,Zlux,Zlux,PV23-1421,,,909.6257276,904.9416849,197.9299047,64.009604,NA,NA,NA,0.006150238,-0.034744049,NA,NA,NA
3180,1,Zv.0210_P1_P2_P1.1.1.1,Bals,Bals,PV23-1751,,,851.4567431,844.7307544,202.0571925,88.1033894,NA,NA,NA,0.001738979,-0.035261965,NA,NA,NA
3181,1,B73,B73,B73,,,,861.8587653,836.4685695,222.0728048,97.58620531,NA,NA,NA,0.002881937,-0.004897104,NA,NA,NA
3182,1,Zd.0010_P2_P1_P2.1.1.1,Zdip,Zdip,PV23-1937,,,816.4203857,833.3065991,160.2737409,60.7575332,NA,NA,NA,-0.001663465,-0.01705378,NA,NA,NA
3183,1,Zd.0030_P2_P5_P1.5.1.1,Zdip,Zdip,PV23-921,,,890.4121894,863.6143198,214.5461424,72.73176394,NA,NA,NA,0.00292722,-0.036900676,NA,NA,NA
3184,1,Zx.0450_P1_P2_P1.2.1.1,Mesa,Mex,PV23-2396,,,905.8481443,880.7851277,201.0092672,79.44004296,NA,NA,NA,0.007429117,-0.024523332,NA,NA,NA
3185,1,Zx.0550_P4_P5_P4.2.1.1,Dura,Mex,PV23-753,,,821.5637136,800.2132985,186.6638192,74.8578006,NA,NA,NA,0.006242638,-0.054650567,NA,NA,NA
3186,1,Zd.0010_P3_P4_P2.2.1.1,Zdip,Zdip,PV23-2054,,,893.7577068,904.5111802,203.2276795,100.6910803,NA,NA,NA,0.010610354,-0.053861263,NA,NA,NA
3187,1,Zx.0350_P1_P4_P2.2.1.1,Mesa,Mex,PV23-2377,,,860.5270684,849.2086742,179.5859501,56.57181235,NA,NA,NA,0.01042626,-0.042216254,NA,NA,NA
3188,1,B73,B73,B73,,,,872.0131052,851.6397691,NA,NA,NA,NA,NA,0.008479369,-0.022462296,NA,NA,NA
3189,1,Zx.0160_P2_P4_P1.2.1.1,Chal,Mex,PV23-449,,,874.427053,853.3811074,NA,NA,NA,NA,NA,0.014758174,-0.032934518,NA,NA,NA
3190,1,Zd.0020_P2_P2_P2.1.1.1,Zdip,Zdip,PV23-1839,,,911.3270604,877.1119617,174.3900542,56.53252524,NA,NA,NA,0.013060474,-0.035395444,NA,NA,NA
3191,1,Zh.0030_P4_P4_P2.4.1.1,Hueh,Hueh,PV23-1310,NG,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3192,1,Zx.0580_P2_P5_P3.4.1.1,Nobo,Mex,PV23-1050,,,855.8417634,846.0635667,177.0234899,53.20472803,NA,NA,NA,0.013863532,-0.010786614,NA,NA,NA
3193,1,Zx.0540_P3_P5_P4.2.1.1,Dura,Mex,PV23-822,,,877.5250601,877.3111555,142.564619,53.61085339,NA,NA,NA,0.014818756,-0.006023723,NA,NA,NA
3194,1,Zx.0560_P2_P3_P2.1.1.1,Dura,Mex,PV23-563,,,840.4436681,835.6406758,178.716972,67.25062539,NA,NA,NA,0.014132875,-0.002186516,NA,NA,NA
3195,1,Zv.0210_P1_P4_P2.2.1.1,Bals,Bals,PV23-1762,,,840.2331119,829.5453205,177.7020471,55.85682676,NA,NA,NA,0.015803056,-0.044124484,NA,NA,NA
3196,1,Zv.0310_P3_P2_P1.3.1.1,Bals,Bals,PV23-2073,,,886.5742793,860.5507757,158.3731188,49.84073351,NA,NA,NA,0.014945471,-0.041664202,NA,NA,NA
3197,1,Zx.0410_P2_P1_P1.4.1.1,Mesa,Mex,PV23-2470,,,826.6920322,836.7990252,173.0338985,52.10839532,NA,NA,NA,0.013312442,-0.000233552,NA,NA,NA
3198,1,Zx.0570_P2_P1_P2.1.1.1,Nobo,Mex,PV23-1145,,,911.0950841,878.2686254,181.5823737,71.36031571,NA,NA,NA,0.014035492,0.995431682,NA,NA,NA
3199,1,Zx.0340_P2_P2_P2.2.1.1,Chal,Mex,PV23-476,,,903.2187097,942.5774813,187.822612,101.881498,NA,NA,NA,0.013117447,-0.009815845,NA,NA,NA
3200,1,Zv.0230_P1_P4_P1.1.1.1,Bals,Bals,PV23-1726,,,967.2950192,935.3465312,221.0810381,98.45789286,NA,NA,NA,0.008245398,-0.011397588,NA,NA,NA
3201,1,Zx.0410_P2_P3_P1.1.1.1,Mesa,Mex,PV23-357,,,851.7858402,863.1289156,216.0409436,67.20983756,NA,NA,NA,0.012388772,-0.035335114,NA,NA,NA
3202,1,Zv.0250_P3_P1_P1.2.1.1,Mesa,Mex,PV23-2279,,,NA,NA,NA,NA,NA,NA,NA,0.014123662,-0.033285174,NA,NA,NA
3203,1,B73,B73,B73,,,,887.5742633,881.8038197,NA,NA,NA,NA,NA,0.007882035,0.976818559,NA,NA,NA
3204,1,Zx.0030_P2_P3_P1.2.1.1,Chal,Mex,PV23-513,,,861.0758662,835.2339297,163.7856586,61.46774671,NA,NA,NA,0.009866087,0.956751219,NA,NA,NA
3205,1,Zd.0010_P2_P3_P3.3.1.1,Zdip,Zdip,PV23-1961,,,893.5433355,889.603681,143.8100525,64.71038641,NA,NA,NA,0.010087319,0.944851528,NA,NA,NA
3206,1,Zx.0010_P4_P1_P1.2.1.1,Chal,Mex,PV23-392,,,849.6317784,845.0533692,178.6739906,70.01517115,NA,NA,NA,0.005756714,-0.056148346,NA,NA,NA
3207,1,Zx.0540_P3_P1_P3.3.1.1,Dura,Mex,PV23-765,,,859.057757,837.030193,167.4492146,62.73682536,NA,NA,NA,0.006980276,0.973795188,NA,NA,NA
3208,1,Zl.0020_P3_P4_P1.1.1.1,Zlux,Zlux,PV23-1429,,,812.7929961,818.9380936,180.4010129,69.15737393,NA,NA,NA,0.002515444,-0.038757662,NA,NA,NA
3209,1,Zl.0030_P2_P2_P1.2.1.1,Zlux,Zlux,PV23-1505,,,837.3498358,848.6318944,166.6510818,56.98836998,NA,NA,NA,0.008021911,-0.056531499,NA,NA,NA
3210,1,Zx.0470_P2_P3_P1.2.1.1,Mesa,Mex,PV23-2354,,,825.923178,837.4308957,179.1947401,76.4247894,NA,NA,NA,0.012456453,-0.043833208,NA,NA,NA
3211,1,Zx.0350_P1_P2_P2.1.1.1,Mesa,Mex,PV23-2370,,,907.6314452,861.0206025,170.8953932,68.52938494,NA,NA,NA,0.011202581,0.92637001,NA,NA,NA
3212,1,Zl.0030_P2_P3_P1.1.1.1,Zlux,Zlux,PV23-1509,,,973.3025364,921.9995163,156.5143835,43.03805793,NA,NA,NA,0.015502849,-0.072465415,NA,NA,NA
3213,1,Zd.0010_P2_P4_P3.3.1.1,Zdip,Zdip,PV23-1978,,,860.7990987,836.872339,170.0190921,48.6191507,NA,NA,NA,0.015251257,0.939633445,NA,NA,NA
3214,1,Zx.0160_P2_P2_P1.1.1.1,Chal,Mex,PV23-440,,,888.2365904,883.7561715,NA,NA,NA,NA,NA,0.013236829,-0.040050736,NA,NA,NA
3215,1,Purple Check,Check,Check,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3216,1,Zl.0050_P1_P1_P4.2.1.1,Zlux,Zlux,PV23-1218,,,868.5733061,850.3682392,177.4295614,64.03734884,NA,NA,NA,0.017682788,-0.051562835,NA,NA,NA
3217,1,Zx.0560_P2_P3_P2.4.1.1,Dura,Mex,PV23-564,,,886.3507071,887.7704708,180.4034738,62.24537737,NA,NA,NA,0.013509022,-0.027239652,NA,NA,NA
3218,1,Zx.0350_P1_P2_P2.2.1.1,Mesa,Mex,PV23-2371,,,904.9168514,879.2806873,215.2022247,94.67023416,NA,NA,NA,0.018350682,-0.025228311,NA,NA,NA
3219,1,Zh.0030_P4_P3_P1.3.1.1,Hueh,Hueh,PV23-1289,,,879.8477522,865.337103,171.140312,56.1902625,NA,NA,NA,0.019238348,-0.01951309,NA,NA,NA
3220,1,B73,B73,B73,,,,903.1833558,868.745863,174.8755887,57.00998526,NA,NA,NA,0.018484933,-0.014685192,NA,NA,NA
3221,1,Zh.0030_P4_P3_P1.4.1.1,Hueh,Hueh,PV23-1290,,,902.6898646,878.0443992,180.5731267,62.83283088,NA,NA,NA,0.020087613,-0.055607234,NA,NA,NA
3222,1,Zd.0030_P2_P5_P2.2.1.1,Zdip,Zdip,PV23-923,,,923.7967237,896.5214875,181.078182,62.9535575,NA,NA,NA,0.013691478,-0.072609577,NA,NA,NA
3223,1,Zx.0580_P3_P3_P1.1.1.1,Nobo,Mex,PV23-1102,,,891.7437316,886.4944915,195.0644726,71.09620012,NA,NA,NA,0.01211216,-0.032188976,NA,NA,NA
3224,1,Zx.0350_P1_P2_P1.1.1.1,Mesa,Mex,PV23-2368,,,884.6668944,854.5438087,189.0858405,64.25467877,NA,NA,NA,0.012888952,-0.037493688,NA,NA,NA
3225,1,B73,B73,B73,,,,894.7022735,838.2468417,208.0071424,81.72785635,NA,NA,NA,0.012024676,-0.04364658,NA,NA,NA
3226,1,Zd.0010_P3_P2_P1.3.1.1,Zdip,Zdip,PV23-2012,,,830.6132543,816.5898979,170.1857246,64.31265388,NA,NA,NA,0.007206414,-0.046039469,NA,NA,NA
3227,1,Zl.0020_P3_P2_P1.2.1.1,Zlux,Zlux,PV23-1416,,,903.2155113,869.5327982,188.3085562,67.1354474,NA,NA,NA,0.011403585,-0.070683882,NA,NA,NA
3228,1,Zx.0020_P3_P3_P2.2.1.1,Chal,Mex,PV23-530,,,866.0026931,859.8222591,NA,NA,NA,NA,NA,0.013192275,-0.069246792,NA,NA,NA
3229,1,Zd.0030_P2_P4_P5.1.1.1,Zdip,Zdip,PV23-912,,,861.8857041,857.4844958,NA,NA,NA,NA,NA,0.007004445,-0.05966727,NA,NA,NA
3230,1,Zx.0100_P4_P1_P1.1.1.1,Chal,Mex,PV23-381,,,862.9373845,839.7580257,186.8018004,60.01681588,NA,NA,NA,0.009042279,0.919832526,NA,NA,NA
3231,1,Zx.0580_P2_P5_P4.4.1.1,Nobo,Mex,PV23-1055,,,892.7346804,878.6359887,179.7813189,73.61915612,NA,NA,NA,0.009317268,-0.092416237,NA,NA,NA
3232,1,Zx.0560_P4_P1_P3.2.1.1,Dura,Mex,PV23-601,,,845.879178,847.4738809,170.7126124,55.3105368,NA,NA,NA,0.005040378,-0.093710464,NA,NA,NA
3233,1,Zx.0080_P1_P4_P1.1.1.1,Chal,Mex,PV23-430,short,,1264.797167,1265.202564,165.6014148,43.39643261,NA,NA,NA,0.006317605,-0.064037214,NA,NA,NA
3234,1,Zx.0580_P3_P3_P2.3.1.1,Nobo,Mex,PV23-1109,,,847.6759918,848.7906431,162.6459444,60.11766357,NA,NA,NA,0.001906399,-0.076864325,NA,NA,NA
3235,1,Zl.0020_P3_P5_P1.2.1.1,Zlux,Zlux,PV23-1439,,,925.9917407,930.3246401,170.5951978,49.45381472,NA,NA,NA,0.00545268,-0.077737557,NA,NA,NA
3236,1,Zx.0360_P2_P3_P1.2.1.1,Mesa,Mex,PV23-2322,,,880.996593,839.5869157,200.924037,70.57564749,NA,NA,NA,0.009847522,-0.064795095,NA,NA,NA
3237,1,Zx.0410_P2_P2_P1.2.1.1,Mesa,Mex,PV23-355,,,817.6463227,820.6185467,227.4336027,91.30693068,NA,NA,NA,0.008553914,-0.094362248,NA,NA,NA
3238,1,Zl.0050_P1_P4_P2.1.1.1,Zlux,Zlux,PV23-1222,,,865.7091602,881.7252489,188.972844,86.43073319,NA,NA,NA,0.012814404,-0.09296523,NA,NA,NA
3239,1,Zl.0040_P4_P1_P1.1.1.1,Zlux,Zlux,PV23-1448,,,896.7219247,873.2102693,196.5474197,69.66546999,NA,NA,NA,0.012523002,-0.080606328,NA,NA,NA
3240,1,Zx.0550_P4_P2_P2.3.1.1,Dura,Mex,PV23-687,,,867.2403603,861.8706456,NA,NA,NA,NA,NA,0.010468751,-0.059976352,NA,NA,NA
3241,1,Zx.0440_P2_P5_P1.2.1.1,Mesa,Mex,PV23-848,,,887.4429995,879.7900029,NA,NA,NA,NA,NA,0.016640167,-0.06939463,NA,NA,NA
3242,1,Zh.0030_P4_P1_P1.1.1.1,Hueh,Hueh,PV23-1276,,,880.2820929,874.5934439,216.2249811,67.55402034,NA,NA,NA,0.014835069,-0.070627333,NA,NA,NA
3243,1,Zx.0580_P2_P1_P2.2.1.1,Nobo,Mex,PV23-1003,,,914.0598305,881.217165,159.0110689,52.71589924,NA,NA,NA,0.0106215,-0.045722813,NA,NA,NA
3244,1,Zv.0340_P2_P3_P1.1.1.1,Bals,Bals,PV23-1553,,,902.0553941,888.1285725,208.8453793,71.11701054,NA,NA,NA,0.015423372,0.95699844,NA,NA,NA
3245,1,Zx.0340_P2_P2_P1.2.1.1,Chal,Mex,PV23-474,,,891.650679,873.3860449,177.0369323,61.62364893,NA,NA,NA,0.016271266,-0.036454147,NA,NA,NA
3246,1,Zd.0030_P2_P5_P2.3.1.1,Zdip,Zdip,PV23-924,,,853.0042732,860.524246,170.2131736,49.4441116,NA,NA,NA,0.015478101,-0.030705,NA,NA,NA
3247,1,Zx.0030_P2_P4_P2.2.1.1,Chal,Mex,PV23-520,,,946.6013629,899.4542305,161.4824339,60.28459129,NA,NA,NA,0.017041057,-0.07064603,NA,NA,NA
3248,1,Zv.0390_P2_P3_P2.1.1.1,Bals,Bals,PV23-2091,,,969.0913569,952.2695405,250.0991918,85.83347483,NA,NA,NA,0.012596418,-0.098020119,NA,NA,NA
3249,1,Zl.0020_P3_P1_P3.1.1.1,Zlux,Zlux,PV23-1406,,,970.7975607,940.2012767,160.6248906,45.03145103,NA,NA,NA,0.011042969,-0.058516862,NA,NA,NA
3250,1,Zx.0580_P2_P4_P2.1.1.1,Nobo,Mex,PV23-1032,,,914.6075037,908.8932893,164.2827956,65.24763602,NA,NA,NA,0.011845644,-0.064658917,NA,NA,NA
3251,1,B73,B73,B73,,,,849.4085839,833.5564245,186.9897896,52.76994914,NA,NA,NA,0.011007266,-0.071545241,NA,NA,NA
3252,1,Zx.0390_P2_P1_P2.1.1.1,Mesa,Mex,PV23-2450,,,875.873646,871.1747968,177.1369736,77.38449841,NA,NA,NA,0.006214918,-0.074541775,NA,NA,NA
3253,1,Zx.0560_P4_P1_P1.1.1.1,Dura,Mex,PV23-593,,,858.5912568,850.3944252,198.4240303,63.23384227,NA,NA,NA,0.01043802,-0.099657861,NA,NA,NA
3254,1,Zd.0010_P3_P4_P1.1.1.1,Zdip,Zdip,PV23-2048,,,924.6442384,885.0398613,NA,NA,NA,NA,NA,0.012252663,-0.098582875,NA,NA,NA
3255,1,Zv.0370_P3_P4_P1.2.1.1,Bals,Bals,PV23-1606,,,903.2353056,896.3009838,NA,NA,NA,NA,NA,0.006090803,0.910718506,NA,NA,NA
3256,1,Zv.0290_P2_P4_P1.1.1.1,Bals,Bals,PV23-1744,,,843.1008874,833.0746533,215.4728083,75.54149183,NA,NA,NA,0.008154617,-0.110004417,NA,NA,NA
3257,1,Zl.0040_P4_P3_P1.5.1.1,Zlux,Zlux,PV23-1466,,,980.2831399,930.676946,222.2789702,77.43952785,NA,NA,NA,0.008455582,0.877553445,NA,NA,NA
3258,1,Zv.0120_P2_P4_P2.1.1.1,Bals,Bals,PV23-1699,,,789.0639651,792.4096455,184.1993564,68.46337499,NA,NA,NA,0.004204648,-0.123925572,NA,NA,NA
3259,1,Zl.0030_P2_P2_P1.1.1.1,Zlux,Zlux,PV23-1504,,,896.4398218,884.9839815,178.2307235,63.87701211,NA,NA,NA,0.005507798,-0.094445717,NA,NA,NA
3260,1,Zx.0350_P1_P2_P1.2.1.1,Mesa,Mex,PV23-2369,,,873.9637686,880.3189897,177.4871384,59.88125315,NA,NA,NA,0.001122486,-0.107483787,NA,NA,NA
3261,1,Zv.0430_P3_P1_P1.2.1.1,Bals,Bals,PV23-1346,,,1014.865751,977.5477424,192.6992181,64.27276576,NA,NA,NA,-0.000242027,-0.099873811,NA,NA,NA
3262,1,Zv.0200_P3_P4_P1.1.1.1,Bals,Bals,PV23-1669,"short, delayed shoots, 1 tall",,1231.798848,1014.546489,137.9350141,25.18649873,NA,NA,NA,0.004140428,-0.086765569,NA,NA,NA
3263,1,Zx.0580_P2_P3_P3.4.1.1,Nobo,Mex,PV23-1025,,,863.5103997,852.9458309,174.4521893,57.67816829,NA,NA,NA,0.002834414,-0.116178917,NA,NA,NA
3264,1,Zx.0090_P2_P4_P1.1.1.1,Chal,Mex,PV23-464,,,870.5274213,857.2604245,176.157606,71.55193914,NA,NA,NA,0.007082477,-0.114635399,NA,NA,NA
3265,1,Zx.0550_P4_P5_P3.1.1.1,Dura,Mex,PV23-748,,,874.6282244,864.9176326,201.0450138,72.55329609,NA,NA,NA,0.006778637,0.897871409,NA,NA,NA
3266,1,Zh.0020_P3_P2_P3.3.1.1,Hueh,Hueh,PV23-1255,,,862.6443755,870.1159365,NA,NA,NA,NA,NA,0.004711954,-0.081337247,NA,NA,NA
3267,1,Zv.0250_P2_P5_P1.3.1.1,Mesa,Mex,PV23-2277,,,869.584525,859.3711037,NA,NA,NA,NA,NA,0.010870954,-0.090552491,NA,NA,NA
3268,1,Zx.0550_P4_P3_P1.1.1.1,Dura,Mex,PV23-698,,,939.0083426,898.7387807,222.4294428,67.05536102,NA,NA,NA,0.009053465,-0.091505008,NA,NA,NA
3269,1,Zl.0050_P1_P5_P3.3.1.1,Zlux,Zlux,PV23-1235,,,1011.039841,1005.051091,215.1123613,88.19096134,NA,NA,NA,0.004827529,0.933780572,NA,NA,NA
3270,1,Zv.0220_P3_P2_P1.1.1.1,Bals,Bals,PV23-1774,,,915.3996569,881.3563739,225.0101633,78.56423927,NA,NA,NA,0.009617055,-0.063001402,NA,NA,NA
3271,1,Zx.0440_P1_P5_P1.2.1.1,Mesa,Mex,PV23-836,,,858.3090835,866.2218974,215.408563,63.02344744,NA,NA,NA,0.010452616,-0.055839062,NA,NA,NA
3272,1,B73,B73,B73,,,,863.8068535,837.1643866,172.8973415,78.78257141,NA,NA,NA,0.009647126,-0.049366239,NA,NA,NA
3273,1,Zl.0010_P1_P4_P1.4.1.1,Zlux,Zlux,PV23-1394,,,955.6838808,953.5510067,171.5398029,62.55562144,NA,NA,NA,0.011197763,-0.088484905,NA,NA,NA
3274,1,Zl.0040_P4_P5_P1.3.1.1,Zlux,Zlux,PV23-1493,,,957.313697,953.0008735,181.6690291,47.35115822,NA,NA,NA,0.01369125,-0.084820236,NA,NA,NA
3275,1,Zv.0370_P3_P2_P2.2.1.1,Bals,Bals,PV23-1600,,,926.90627,881.7171002,191.8795005,69.56782999,NA,NA,NA,0.012137256,-0.046026969,NA,NA,NA
3276,1,Zl.0030_P2_P4_P1.1.1.1,Zlux,Zlux,PV23-1514,,,956.99095,912.9777398,188.2526578,70.79589546,NA,NA,NA,0.012939389,-0.052763363,NA,NA,NA
3277,1,B73,B73,B73,,,,887.6443159,868.6108507,211.7320009,73.32629052,NA,NA,NA,0.012100473,-0.06013421,NA,NA,NA
3278,1,Zx.0580_P3_P5_P2.4.1.1,Nobo,Mex,PV23-1130,,,855.099208,847.713085,179.7400498,49.95527554,NA,NA,NA,0.007307601,-0.063516534,NA,NA,NA
3279,1,Zx.0340_P2_P1_P1.1.1.1,Chal,Mex,PV23-469,,,911.0821883,900.8625037,190.011694,61.84282442,NA,NA,NA,0.0115302,0.911071624,NA,NA,NA
3280,1,Zd.0020_P3_P2_P1.5.1.1,Zdip,Zdip,PV23-1880,,,916.3524942,905.3421593,NA,NA,NA,NA,NA,0.013344366,-0.088065458,NA,NA,NA
3281,1,Zv.0290_P2_P3_P1.1.1.1,Bals,Bals,PV23-1741,,,849.8400838,842.2828699,NA,NA,NA,NA,NA,0.007182058,-0.078910857,NA,NA,NA
3282,1,Zx.0340_P2_P2_P2.1.1.1,Chal,Mex,PV23-475,,,815.8642479,805.8308654,168.9610895,58.54270174,NA,NA,NA,0.009245444,-0.099750877,NA,NA,NA
3283,1,Zx.0570_P2_P3_P2.4.1.1,Nobo,Mex,PV23-1180,,,841.3630313,842.4331087,177.3118556,79.61332878,NA,NA,NA,0.009545994,0.887694372,NA,NA,NA
3284,1,Zx.0480_P1_P1_P2.2.1.1,Mesa,Mex,PV23-2462,,,818.0852989,807.4206512,222.9079058,63.7996997,NA,NA,NA,0.005294644,0.886105195,NA,NA,NA
3285,1,Zd.0020_P3_P2_P2.3.1.1,Zdip,Zdip,PV23-1883,,,861.916736,868.1075437,186.761663,64.35502077,NA,NA,NA,0.006597369,-0.084522826,NA,NA,NA
3286,1,Zx.0340_P2_P1_P2.4.1.1,Chal,Mex,PV23-2533,,,932.5422439,925.7808587,181.9576105,62.48029673,NA,NA,NA,0.002211619,-0.097669054,NA,NA,NA
3287,1,Zl.0020_P3_P3_P1.5.1.1,Zlux,Zlux,PV23-1423,,,945.1129509,970.6633824,156.7322828,46.36026686,NA,NA,NA,0.008489909,-0.117743676,NA,NA,NA
3288,1,Zx.0160_P2_P5_P2.2.1.1,Chal,Mex,PV23-453,,,971.7467182,910.9581217,191.1796372,62.23891849,NA,NA,NA,0.012884056,-0.104595694,NA,NA,NA
3289,1,Zx.0580_P3_P3_P3.3.1.1,Nobo,Mex,PV23-1114,,,816.5929574,820.7311466,175.0213546,66.68063681,NA,NA,NA,0.011589728,-0.133956094,NA,NA,NA
